file_name,referent,direction,np,pronoun,intervening,ld_text,verb_phrase_text,np_text,pronoun_text,intervening_text,previous_cu,cu,next_cu,narrative,ld_count,cu_count
USbi25FR_fsE.exb,car2,np_first,preposition,personal,1,then the white car from behind (-) cr/ like sm/ (-) i guess it crashed,then the white car from behind (-) cr/ like sm/ (-) i guess it crashed,then the white car from behind (-),guess it crashed,behind (-) cr/ like sm/ (-) i guess it,and the dog started chasin it w/ (-) which caused an oncoming blue car (-) to: come to a sudden stop,and then the white car from behind (-) cr/ like sm/ (-) i guess it crashed into it t/ the blue car,(-),(-) hi i=m calling to witne/ to testify about case ef sixteen (-) that i witnessed the other day (-) u:m there was a man walking down the street with a with an older woman with a baby carriage and he was dribbling a ball (-) a:nd across the street a woman was (-) unloading her car (-) a:nd h/ (-) the man dropped his ball it rolled across the street and the dog started chasin it w/ (-) which caused an oncoming blue car (-) to: come to a sudden stop and then the white car from behind (-) cr/ like sm/ (-) i guess it crashed into it t/ the blue car (-) so they got into a fender bender (-) the man h/ the man helped the woman pick up her groceries and th/ c/ calm down the dog (-) but the two cars: (-) called the polic:e and that=s: (-) that=s pretty much: what i witnessed (-),2,14
USbi25FR_fsE.exb,car1,pronoun_first,simple,personal,0,into it t/ the blue car (-),into it t/ the blue car (-),t/ the blue car (-),into it t/,into it t/ the blue car (-),and the dog started chasin it w/ (-) which caused an oncoming blue car (-) to: come to a sudden stop,and then the white car from behind (-) cr/ like sm/ (-) i guess it crashed into it t/ the blue car,(-),(-) hi i=m calling to witne/ to testify about case ef sixteen (-) that i witnessed the other day (-) u:m there was a man walking down the street with a with an older woman with a baby carriage and he was dribbling a ball (-) a:nd across the street a woman was (-) unloading her car (-) a:nd h/ (-) the man dropped his ball it rolled across the street and the dog started chasin it w/ (-) which caused an oncoming blue car (-) to: come to a sudden stop and then the white car from behind (-) cr/ like sm/ (-) i guess it crashed into it t/ the blue car (-) so they got into a fender bender (-) the man h/ the man helped the woman pick up her groceries and th/ c/ calm down the dog (-) but the two cars: (-) called the polic:e and that=s: (-) that=s pretty much: what i witnessed (-),2,14
USbi68FR_isE.exb,family,np_first,preposition,personal,0,uh this (-) family of three they were,uh this (-) family of three they were,uh this (-) family of three they,three they were,uh this (-) family of three they were,i just i just saw a car crash,so uh this (-) family of three they were uh walking around like on one side of the parking lot,(-),(-) hey man guess what i just i just saw a car crash so uh this (-) family of three they were uh walking around like on one side of the parking lot (-) this other lady on the other side she was putting away a grocery bag right like (-) while holding her dog (-) then as the family of three was like crossing the street like uh (-) uh the dad I guess he (-) he was like dribbling a soccer ball (-) and then it rolled (-) and then also from the distance like (-) two cars were driving like one was behind the other (-) and then so the family of three was crossing the street right and then the dad like uh (-) dropped the soccer ball and then it rolled like under the car (-) and like the dog started barking so like the car immediately stopped and then the car from behind it (-) hit it and then like the ladys like groceries i guess like (-) from the grocery bag like kind of like you know (-) were like all over the road so like then da:d (-) i guess from the family of three he like helped (-) helped her get the groceries (-) (UNK) like the the two drivers they got out one of them called nine one one and then like (-) i guess like the dad who helped the lady with the family of three (-) he like walked up to them and like you know i guess yeah that=s all i saw so i think it=s pretty cool (--),6,22
USbi68FR_isE.exb,woman2,np_first,preposition,personal,0,(-) this other lady on the other side she was,(-) this other lady on the other side she was,(-) this other lady on the other side she,side she was,(-) this other lady on the other side she was,so uh this (-) family of three they were uh walking around like on one side of the parking lot,(-),this other lady on the other side she was putting away a grocery bag right like (-) while holding her dog,(-) hey man guess what i just i just saw a car crash so uh this (-) family of three they were uh walking around like on one side of the parking lot (-) this other lady on the other side she was putting away a grocery bag right like (-) while holding her dog (-) then as the family of three was like crossing the street like uh (-) uh the dad I guess he (-) he was like dribbling a soccer ball (-) and then it rolled (-) and then also from the distance like (-) two cars were driving like one was behind the other (-) and then so the family of three was crossing the street right and then the dad like uh (-) dropped the soccer ball and then it rolled like under the car (-) and like the dog started barking so like the car immediately stopped and then the car from behind it (-) hit it and then like the ladys like groceries i guess like (-) from the grocery bag like kind of like you know (-) were like all over the road so like then da:d (-) i guess from the family of three he like helped (-) helped her get the groceries (-) (UNK) like the the two drivers they got out one of them called nine one one and then like (-) i guess like the dad who helped the lady with the family of three (-) he like walked up to them and like you know i guess yeah that=s all i saw so i think it=s pretty cool (--),6,22
USbi68FR_isE.exb,man,np_first,simple,personal,1,uh the dad I guess he (-),uh the dad I guess he (-),uh the dad I,guess he (-),dad I guess he,(-),then as the family of three was like crossing the street like uh (-) uh the dad I guess he (-) he was like dribbling a soccer ball,(-),(-) hey man guess what i just i just saw a car crash so uh this (-) family of three they were uh walking around like on one side of the parking lot (-) this other lady on the other side she was putting away a grocery bag right like (-) while holding her dog (-) then as the family of three was like crossing the street like uh (-) uh the dad I guess he (-) he was like dribbling a soccer ball (-) and then it rolled (-) and then also from the distance like (-) two cars were driving like one was behind the other (-) and then so the family of three was crossing the street right and then the dad like uh (-) dropped the soccer ball and then it rolled like under the car (-) and like the dog started barking so like the car immediately stopped and then the car from behind it (-) hit it and then like the ladys like groceries i guess like (-) from the grocery bag like kind of like you know (-) were like all over the road so like then da:d (-) i guess from the family of three he like helped (-) helped her get the groceries (-) (UNK) like the the two drivers they got out one of them called nine one one and then like (-) i guess like the dad who helped the lady with the family of three (-) he like walked up to them and like you know i guess yeah that=s all i saw so i think it=s pretty cool (--),6,22
USbi68FR_isE.exb,man,np_first,preposition,personal,0,then da:d (-) i guess from the family of three he like,then da:d (-) i guess from the family of three he like,then da:d (-) i guess from the family of three he,three he like,then da:d (-) i guess from the family of three he like,and then like the ladys like groceries i guess like (-) from the grocery bag like kind of like you know (-) were like all over the road,so like then da:d (-) i guess from the family of three he like helped (-) helped her get the groceries,(-),(-) hey man guess what i just i just saw a car crash so uh this (-) family of three they were uh walking around like on one side of the parking lot (-) this other lady on the other side she was putting away a grocery bag right like (-) while holding her dog (-) then as the family of three was like crossing the street like uh (-) uh the dad I guess he (-) he was like dribbling a soccer ball (-) and then it rolled (-) and then also from the distance like (-) two cars were driving like one was behind the other (-) and then so the family of three was crossing the street right and then the dad like uh (-) dropped the soccer ball and then it rolled like under the car (-) and like the dog started barking so like the car immediately stopped and then the car from behind it (-) hit it and then like the ladys like groceries i guess like (-) from the grocery bag like kind of like you know (-) were like all over the road so like then da:d (-) i guess from the family of three he like helped (-) helped her get the groceries (-) (UNK) like the the two drivers they got out one of them called nine one one and then like (-) i guess like the dad who helped the lady with the family of three (-) he like walked up to them and like you know i guess yeah that=s all i saw so i think it=s pretty cool (--),6,22
USbi68FR_isE.exb,drivers,np_first,simple,personal,0,the the two drivers they got,the the two drivers they got,the the two drivers they,drivers they got,the the two drivers they got,(-),(UNK) like the the two drivers they got out,one of them called nine one one,(-) hey man guess what i just i just saw a car crash so uh this (-) family of three they were uh walking around like on one side of the parking lot (-) this other lady on the other side she was putting away a grocery bag right like (-) while holding her dog (-) then as the family of three was like crossing the street like uh (-) uh the dad I guess he (-) he was like dribbling a soccer ball (-) and then it rolled (-) and then also from the distance like (-) two cars were driving like one was behind the other (-) and then so the family of three was crossing the street right and then the dad like uh (-) dropped the soccer ball and then it rolled like under the car (-) and like the dog started barking so like the car immediately stopped and then the car from behind it (-) hit it and then like the ladys like groceries i guess like (-) from the grocery bag like kind of like you know (-) were like all over the road so like then da:d (-) i guess from the family of three he like helped (-) helped her get the groceries (-) (UNK) like the the two drivers they got out one of them called nine one one and then like (-) i guess like the dad who helped the lady with the family of three (-) he like walked up to them and like you know i guess yeah that=s all i saw so i think it=s pretty cool (--),6,22
USbi68FR_isE.exb,man,np_first,relative,personal,0,like the dad who helped the lady with the family of three (-) he like,like the dad who helped the lady with the family of three (-) he like,like the dad who helped the lady with the family of three (-),(-) he like,like the dad who helped the lady with the family of three (-) he like,one of them called nine one one,and then like (-) i guess like the dad who helped the lady with the family of three (-) he like walked up to them and like you know,i guess yeah that=s all i saw,(-) hey man guess what i just i just saw a car crash so uh this (-) family of three they were uh walking around like on one side of the parking lot (-) this other lady on the other side she was putting away a grocery bag right like (-) while holding her dog (-) then as the family of three was like crossing the street like uh (-) uh the dad I guess he (-) he was like dribbling a soccer ball (-) and then it rolled (-) and then also from the distance like (-) two cars were driving like one was behind the other (-) and then so the family of three was crossing the street right and then the dad like uh (-) dropped the soccer ball and then it rolled like under the car (-) and like the dog started barking so like the car immediately stopped and then the car from behind it (-) hit it and then like the ladys like groceries i guess like (-) from the grocery bag like kind of like you know (-) were like all over the road so like then da:d (-) i guess from the family of three he like helped (-) helped her get the groceries (-) (UNK) like the the two drivers they got out one of them called nine one one and then like (-) i guess like the dad who helped the lady with the family of three (-) he like walked up to them and like you know i guess yeah that=s all i saw so i think it=s pretty cool (--),6,22
USbi78MR_isE.exb,man,np_first,relative,personal,1,uh one of the people who was trying to cross the parking lot uh they (-),uh one of the people who was trying to cross the parking lot uh they (-),uh one of the people who was trying to cross the parking lot uh,uh they (-),lot uh they,(-),uh one of the people who was trying to cross the parking lot uh they (-) uh he went up to the lady with the dog and the groceries,and (-) helped her (-) clear and pick everything up,(-) so today i was walking along a street and (-) it was crazy what happened there w/ (-) i mean there was a car accident nobody died nobody was really hurt but it was (-) still kind of (-) strange what happened so (-) uh there was (-) there were two people walking down a street and a lady was picking up her groceries a:nd her dog was there too (-) and there were two cars that were turning into a parking lot and suddenly (-) uh the dog (-) jumps and starts yipping at one of the cars (-) the car in front (-) slams on the brakes the one behind it does too but isn=t (-) fast enough so they (-) like sort of hit each other end to end (-) a:nd (-) the people start uh like they come out of their cars and they start talking about something uh (--) [gulping] probably (-) uh (-) trying to decide whose fault it was (-) uh one of the people who was trying to cross the parking lot uh they (-) uh he went up to the lady with the dog and the groceries and (-) helped her (-) clear and pick everything up but (-) yeah it was (-) kind of (--) i mean kind of astounding what had happened luckily nobody was hurt or anything was seriously damaged though (-),1,22
USbi82FR_fsE.exb,man,np_first,simple,personal,0,and the (-) i i believe it=s a husband he dropped,and the (-) i i believe it=s a husband he dropped,and the (-) i i believe it=s a husband he,husband he dropped,and the (-) i i believe it=s a husband he dropped,a:nd (-) i saw: (-) a: (-) i=m guessing a married couple with a kid just walking,and the (-) i i believe it=s a husband he dropped the ball into the road,(-),hello: u:h so i was just sitting a:nd (-) i saw: (-) a: (-) i=m guessing a married couple with a kid just walking and the (-) i i believe it=s a husband he dropped the ball into the road (-) a:nd (-) um on the other side these people were (-) with a dog and the dog jumped out on the road and (--) like at the ball and the car: (-) the two cars they were coming were going at a pretty quick speed and (-) they (-) stopped suddenly so the other car (-) bumped into it (--) um (--) yeah an/ an/ and then the (--) the (-) two people they dropped the apples when the (-) dog (-) came out and they (-) started picking up the apples but they didn=t really get off the road (-) but then the guy went over (-) to ask if (-) for help (-),3,13
USbi82FR_fsE.exb,cars,np_first,simple,personal,0,(-) the two cars they were,(-) the two cars they were,(-) the two cars they,cars they were,(-) the two cars they were,and the dog jumped out on the road and (--) like at the ball,and the car: (-) the two cars they were coming were going at a pretty quick speed,and (-) they (-) stopped suddenly,hello: u:h so i was just sitting a:nd (-) i saw: (-) a: (-) i=m guessing a married couple with a kid just walking and the (-) i i believe it=s a husband he dropped the ball into the road (-) a:nd (-) um on the other side these people were (-) with a dog and the dog jumped out on the road and (--) like at the ball and the car: (-) the two cars they were coming were going at a pretty quick speed and (-) they (-) stopped suddenly so the other car (-) bumped into it (--) um (--) yeah an/ an/ and then the (--) the (-) two people they dropped the apples when the (-) dog (-) came out and they (-) started picking up the apples but they didn=t really get off the road (-) but then the guy went over (-) to ask if (-) for help (-),3,13
USbi82FR_fsE.exb,woman2,np_first,simple,personal,0,(--) the (-) two people they dropped,(--) the (-) two people they dropped,(--) the (-) two people they,people they dropped,(--) the (-) two people they dropped,(--),um (--) yeah an/ an/ and then the (--) the (-) two people they dropped the apples when the (-) dog (-) came out,and they (-) started picking up the apples,hello: u:h so i was just sitting a:nd (-) i saw: (-) a: (-) i=m guessing a married couple with a kid just walking and the (-) i i believe it=s a husband he dropped the ball into the road (-) a:nd (-) um on the other side these people were (-) with a dog and the dog jumped out on the road and (--) like at the ball and the car: (-) the two cars they were coming were going at a pretty quick speed and (-) they (-) stopped suddenly so the other car (-) bumped into it (--) um (--) yeah an/ an/ and then the (--) the (-) two people they dropped the apples when the (-) dog (-) came out and they (-) started picking up the apples but they didn=t really get off the road (-) but then the guy went over (-) to ask if (-) for help (-),3,13
USmo08FE_fsE.exb,car2,np_first,simple,personal,0,and that second car: it was,and that second car: it was,and that second car: it,car: it was,and that second car: it was,(-),and that second car: it was a silver car: (-) rearended the: the first blue car,(--),(--) my name is USmo08FE and this is case sixtee:n (-) i=m calling to report a: motor vehicle collision that i witnessed i was walking (UNK) (a:) (-) of a/ a small parking lot (-) i saw a couple a man and a woman walking with: a stroller and the man was bouncing a soccer ball (-) um he lost control of the soccer ball and it rolled out into the parking lot (-) um: wher:e (-) a: um a small do:g jumped towards the ball (-) u:m: (-) this: (-) the ball and dog had entered the: the road in front o:f an oncoming car it was a small blue car (-) uh the small blue car: hit their brakes suddenly to avoid hitting the: (-) the do:g um: or the ball (-) um however when the car: stopped suddenly: there was a second car behind the first car (-) and that second car: it was a silver car: (-) rearended the: the first blue car (--),1,13
USmo12ME_isE.exb,man,np_first,relative,personal,0,[toungueclicking] ol(d) bo:y who los(t) the ball he seem,[toungueclicking] ol(d) bo:y who los(t) the ball he seem,[toungueclicking] ol(d) bo:y who los(t) the ball he,ball he seem,[toungueclicking] ol(d) bo:y who los(t) the ball he seem,second car behind i(t) hits i(t), but um: [gulping] [toungueclicking] oh bo:y who los(t) the ball he seem like he was a(lr)igh(t),bu(t) he help(ed) both o(f) (th)em ou(t),(--) [snapping fingers] USmo12ME_isE [throatclearing] jus(t) saw some shi(t) goin(g) on wi(th) some whi(te) folks whi(te) dude (-) wa(s) dribblin(g) a: (-) ba:ll of some sorts an(d) he lo:st i(t) (-) hit his foot wen(t) in fron(t) of a car: (-) which (h)ad another car in back of i(t) (-) an(d) there was a lady on the other si:de (-) holdin(g) a do:g an(d) grocerie:s she was putting into her ca:r i believe bu(t) (-) the dog wen(t) after the ball: in front of the (-) first car: (-) an:(d) the lady uh scooped u:m the dog up (--) car s/ firs(t) car stops second car behind i(t) hits i(t) but um: [gulping] [toungueclicking] ol(d) bo:y who los(t) the ball he seem like he was a(lr)igh(t) bu(t) he help(ed) both o(f) (th)em ou(t) checked on the driver:s an(d) (-) help(ed) (th)e lady with um her grocerie:s tha(t) fell to the groun(d) (-) but um: hit me back an(d) i=ll tell ya more about i(t) (-),1,16
USmo67FE_isE.exb,family,np_first,coordinated,personal,0,the the man and the woman and (-) the baby they started,the the man and the woman and (-) the baby they started,the the man and the woman and (-) the baby they,baby they started,the the man and the woman and (-) the baby they started,and she also had a dog,and when the the man and the woman and (-) the baby they started to um [[laughing]cross] the street (-) the man like dropped (-) i think he had like a soccer ball,and (-) the womans dog ran after it,(-) so i was just standing in this parking lot and there was this man and this woman and they had (-) um like a baby carriage and (-) they were walking down the sidewalk (-) and then on the other side of the street there was this lady who was like unpacking (-) her car and she also had a dog and when the the man and the woman and (-) the baby they started to um cross the street (-) the man like dropped (-) i think he had like a soccer ball and (-) the womans dog ran after it and so it was like in the street (-) and there were two cars that were driving down the street (-) and so (-) the first car (-) didn=t want to hit the dog so they stopped really fast and (-) the (-) car behind (them) couldn=t stop in time so that they like crashed into the back of them (-) and then one of the: owners of the car like this guy was calling nine one one and the other one was just looking at the damage (-),2,16
USmo67FE_isE.exb,driver1,pronoun_first,partitive,simple,1,then one of the: owners of the car like this guy was,then one of the: owners of the car like this guy was,then one of the: owners of the car like,like this guy was,car like this,(-),and then one of the: owners of the car like this guy was calling nine one one,and the other one was just looking at the damage,(-) so i was just standing in this parking lot and there was this man and this woman and they had (-) um like a baby carriage and (-) they were walking down the sidewalk (-) and then on the other side of the street there was this lady who was like unpacking (-) her car and she also had a dog and when the the man and the woman and (-) the baby they started to um cross the street (-) the man like dropped (-) i think he had like a soccer ball and (-) the womans dog ran after it and so it was like in the street (-) and there were two cars that were driving down the street (-) and so (-) the first car (-) didn=t want to hit the dog so they stopped really fast and (-) the (-) car behind (them) couldn=t stop in time so that they like crashed into the back of them (-) and then one of the: owners of the car like this guy was calling nine one one and the other one was just looking at the damage (-),2,16
USbi89FG_isE.exb,couple,np_first,preposition_relative,personal,0,a:nd the people on the other side that were wa/ that wanted to cross (-) they had,a:nd the people on the other side that were wa/ that wanted to cross (-) they had,a:nd the people on the other side that were wa/ that wanted to cross (-),(-) they had,a:nd the people on the other side that were wa/ that wanted to cross (-) they had,(-),a:nd the people on the other side that were wa/ that wanted to cross (-) they had a ball in their hand,(-),to/ today i s/ i witnessed a crash um (-) there were two people walk/ trying to cross the street (-) and um (-) on the other side there was a lady (-) putting groceries in her car while holding her dog (-) a:nd the people on the other side that were wa/ that wanted to cross (-) they had a ball in their hand (-) which um (-) as they were walking (-) th/ (-) the guys hand the ball falls out of his hand (-) and um rolls into the street and the do/ it grabbed the dog a/ (-) the dogs attention (-) which led to a crash (-) a:nd there were two people two cars (-) coming into the lot (-) a:nd (--) they stopped because they didn=t wanna hit the dog (-) s:o (--) that led to the crash,1,10
USbi19FR_isE.exb,ball,pronoun_first,simple,personal,0,i/ it the ball went,i/ it the ball went,it the ball went,i/ it the,i/ it the ball went,there were these uh (-) there were these two dudes in a car that just hit each other (-) because some asshole (-) dropped his ball that he was bouncing while walking his kid,and uh i/ it the ball went in front of the car,and this dog started like running after the ball,(-) yo boo you=re never gonna believe what i just saw (-) there were these uh (-) there were these two dudes in a car that just hit each other (-) because some asshole (-) dropped his ball that he was bouncing while walking his kid and uh i/ it the ball went in front of the car and this dog started like running after the ball and freaking out (-) and uh and he like ra/ he jumped in front of the car so this dude had to his brakes (-) and ended up getting backended or rearended by by the car behind him (-) so uh so now they=re calli:ng the cops to come check out the situation (-) everyone is cool and i=m fine uh wish you were here to see it (-) talk to you later (-),1,13
USbi11MR_isE.exb,man,np_first,simple,personal,0,[sighing] that kid he really,[sighing] that kid he really,[sighing] that kid he,kid he really,[sighing] that kid he really,yeah but yeah thankfully no one was hurt,but [sighing] that kid he really should (-) watch what he=s doing,and not play (-) so close to the road,(-) hey ben how=s it going dude (-) [tongueclicking] (-) oh man i just saw this car accident (-) [tongueclicking] no/ nothin too serious though but um (-) [tongueclicking] (-) yeah one of the cars was a little bit uh damaged (-) yeah so this uh this family was walking by my apartment this uh (-) this: (-) this kid and his mom (-) and the kid was playing with a ball of course the ball rolled (-) to the street (-) then on the other side of the street there was there was this lady (-) packing up her groceries (-) with her dog and the the dog ran after the ball (-) dog was like on a leash and he like pulled the lady (-) or she i don=t know the gender of the dog (-) pulled the dog to (-) the road and (-) ya know of course there were like (-) two cars comin that way (-) and uh (-) one of the the first car ya know had to stop really quickly to avoid hitting the dog so (-) he braked (-) and u:h (-) ya know the second car (-) rammed into it (-) cuz there wasn=t enough time (--) yeah but yeah thankfully no one was hurt but [sighing] that kid he really should (-) watch what he=s doing and not play (-) so close to the road (-) alright dude (-),1,19
USbi68FR_fsE.exb,man,np_first,simple,personal,0,uh the da:d (-) he uh,uh the da:d (-) he uh,uh the da:d (-),(-) he uh,uh the da:d (-) he uh,(-),and then uh the da:d (-) he uh walked over to uh the drivers,(-),(-) this is case ef sixteen eh what i saw was uh (-) a lady in a parking lot putting away a grocery bag uh while holding her dog on a leash: (-) a:nd on the other side and [sighing] on the other uh part of the parking lot (-) was a family of three a dad a mom a baby in a stroller a:nd uh (-) [tongueclicking] and uh (--) uh [tongueclicking] and uh in the distance uh two cars were uh (--) were uh driving towards them (-) uh almost like together (-) like uh (-) one car was behind the other (-) and as the: dad mom and baby were passing the street the dad was uh dribbling (-) a: soccer ball (-) and uh (-) he kind of lost balance of it and then it rolled under one of the cars and the dog started (-) and the dog started barking and the lady (-) eh because of in shock dropp:ed uh her grocery bag and the car immediately stopped (-) and then the car from: uh behind uh hit the car in front of it (-) then uh the dad from the family of uh three started helping the lady get her groceries back in the bag (-) and then the two people uh got out of the car the two drivers (-) and uh (-) one of them called nine one one (-) and then uh the da:d (-) he uh walked over to uh the drivers (-) that=s all i remember (-),1,17
USbi84MR_fsE.exb,woman2,np_first,pronoun,personal,0,(--) a is now her she also,(--) a is now her she also,(--) a is now her she,(--) a is her she also,(--) a is now her she also,(-),now her she also has a dog,(-),so um: (--) [tongueclicking] case number is (-) ef sixteen (-) now um (-) what i saw (-) was (-) a wo/ a woman and what i assumed to be her husband (-) they are walking (-) in a (-) parking lot (-) a:nd (-) th/ the woman was holding a/ a baby carriage rolling it down (-) and the man is uh bouncing ball (-) now the man is about to cross (-) the: road basically (-) a:nd (-) happened was the ball hit his foot and it flew away (-) then there=s a (-) a woman (-) with her like (-) taking stuff out of her trunk (-) now her she also has a dog (-) and the dog sa/ uh sees the ball and decides to run for it (--) a:nd (-) there=s like oncoming car (-) so the car stops (-) and there was two oncoming cars so (-) the first car collided with the second car,1,16
USbi05FT_isE.exb,car1,np_first,relative,personal,0,(-) the car that was coming on the road when he saw the dog it braked,(-) the car that was coming on the road when he saw the dog it braked,(-) the car that was coming on the road when he saw the dog it,dog it braked,(-) the car that was coming on the road when he saw the dog it braked,(-),a:nd (-) the car that was coming on the road when he saw the dog it braked all of a sudden,and there was one more car behind it,(-) hey: steph it=s me: just calling to say that i saw an accident today (-) so some guy was bouncing his ball (-) in a parking lot and then he let it go and it rolled out into the street (-) and there was a car on the other side of the road (-) i=m sorry whoops there was a g/ dog on the other side of the road and the dog n/ (-) chased (-) the the ball (-) obviously because if a dog sees a ball it=s going to chase it (-) a:nd (-) the car that was coming on the road when he saw the dog it braked all of a sudden and there was one more car behind it (-) and that car couldn=t brake on time so: he rearended him (-),1,13
USbi23FT_fsE.exb,man,np_first,preposition,personal,1,(-) the guy with the ball (-) [tongueclicking] he then,(-) the guy with the ball (-) [tongueclicking] he then crossed the street and helped the lady (-) pick up her bags and,(-) the guy with the ball (-),[tongueclicking] he then,ball (-) [tongueclicking] he,(-),then the male who: (-) u:m (-) the guy with the ball (-) [tongueclicking] he then crossed the street,and helped the lady (-) pick up her bags,(-) hi i=m calling about an incident (-) i witnessed um (-) a minor car (-) ca/ car crash i suppose (-) u:h my code is four seventeen (-) so there were two people cr/ about to cross the street there was a lady u:m (-) pushing a baby stroller (-) and there was a man bouncing a ball (--) a:nd he misplaced (-) the um he dropped the ball and the ball ended up going on the street (-) which caused two cars to just collide cuz they (-) instantly braked (-) and on the right the right the other side of the (-) the block there was a lady unloading her car with a dog and the (UNK) then because of the shock of the sound her dog (-) kept barking and she dropped all of her bags (-) then the male who: (-) u:m (-) the guy with the ball (-) [tongueclicking] he then crossed the street and helped the lady (-) pick up her bags and when the two gentlemen (-) came out of the car everyone was fine but then they called nine one one (-),1,16
USbi76FT_isE.exb,cars,np_first,preposition,personal,1,uh the car behind that one (--) i think (-) i think they mi/ they might=ve (-) bumped into each other (-),uh the car behind that one (--) i think (-) i think they mi/,uh the car behind that one (--),think they mi/,one (--) i think (-) i think they,(-),a:nd (-) uh the car behind that one (--) i think (-) i think they mi/ they might=ve (-) bumped into each other (-) because of the (-) because of how quick he had to stop,(-),(--) hey chyeka i think i just saw an accident (-) there wa/ (-) there was a man playing with his ball and then (-) uh when h/ he lost control of his ball so like it (-) it went on the street and then (-) the: (-) there was also a dog who (-) uh was with (-) who ran towards the ball in the middle of the street so (-) when there were cars coming the car had to make like a really quick stop so it wouldn=t hit the dog (-) a:nd (-) uh the car behind that one (--) i think (-) i think they mi/ they might=ve (-) bumped into each other (-) because of the (-) because of how quick he had to stop (-) a:nd (-) yeah (--) [laughing] (-) okay so i just thought i=d let you know (-) call me back bye (-),1,11
USbi54FT_isE.exb,man,np_first,relative_preposition,personal,1,(-) the guy (-) that was like with (-) the woman on th/ the right side of the street (-) um he had,(-) the guy (-) that was like with (-) the woman on th/ the right side of the street (-) um he had,(-) the guy (-) that was like with (-) the woman on th/ the right side of the street (-) um,street (-) um,(-) um he,(-) [tongueclicking],u:m: (-) the guy (-) that was like with (-) the woman on th/ the right side of the street (-) um he had a ball in his hand,(-),(-) so i was: (-) standing on the side of the road (-) today (-) a:nd (-) on like my side which was like the right side (-) i see this couple an(d) they=re walking down the street (-) [tongueclicking] u:m: (-) the guy (-) that was like with (-) the woman on th/ the right side of the street (-) um he had a ball in his hand (-) an(d) he was just bouncing it up and down (-) and then on the left side of the street i saw this woma:n (-) with um (-) [tongueclicking] (-) uh he:r (-) dog which was like the cutest dog ever in her hand (-) on a leash obviously (-) a:nd (-) [tongueclicking] she was unloading her groceries (-) a:n(d) i just thought it was a pretty normal setting i didn=t like think anything much of it (-) a:n(d) then a car starts coming down the road (-) a:nd (-) as the car=s coming down the road the couples decides to cross (-) the street onto the left side of the road (-) a:nd the man right before like they passed like the first car that=s trying to like (-) u:m (-) go down the street (-) he drops his ball so (-) obviously the ca:r (-) the first car (-) [tongueclicking] stops abruptly (-) an(d) the:n the womans dog started barking so she drops her groceries (-) an(d) the:n after that (-) u:m another car was coming an(d) they didn=t have time to stop so: (-) [sniffing] they hi:t (-) the first car an(d) i was just like thinking this is insa:ne (-) a:nd (-) the ma:n with the ba:ll he um (-) [tongueclicking] decided to help (-) the woman (-) who dropped her groceries which was like really sweet (-) an(d) the:n (-) the (-) two men got out of their cars an(d) they called nine one one an(d) that was it but (-) i just thought it was prety insane [laughing] (-),2,24
USbi54FT_isE.exb,man,np_first,simple,personal,1,a:nd the man right before like they passed like the first car that=s trying to like (-) u:m (-) go down the street (-) he drops,a:nd the man right before like they passed like the first car that=s trying to like (-) u:m (-) go down the street (-) he drops,a:nd the man right,(-) he drops,man right before like they passed like the first car that=s trying to like (-) u:m (-) go down the street (-) he,(-),a:nd the man right before like they passed like the first car that=s trying to like (-) u:m (-) go down the street (-) he drops his ball,so (-) obviously the ca:r (-) the first car (-) [tongueclicking] stops abruptly,(-) so i was: (-) standing on the side of the road (-) today (-) a:nd (-) on like my side which was like the right side (-) i see this couple an(d) they=re walking down the street (-) [tongueclicking] u:m: (-) the guy (-) that was like with (-) the woman on th/ the right side of the street (-) um he had a ball in his hand (-) an(d) he was just bouncing it up and down (-) and then on the left side of the street i saw this woma:n (-) with um (-) [tongueclicking] (-) uh he:r (-) dog which was like the cutest dog ever in her hand (-) on a leash obviously (-) a:nd (-) [tongueclicking] she was unloading her groceries (-) a:n(d) i just thought it was a pretty normal setting i didn=t like think anything much of it (-) a:n(d) then a car starts coming down the road (-) a:nd (-) as the car=s coming down the road the couples decides to cross (-) the street onto the left side of the road (-) a:nd the man right before like they passed like the first car that=s trying to like (-) u:m (-) go down the street (-) he drops his ball so (-) obviously the ca:r (-) the first car (-) [tongueclicking] stops abruptly (-) an(d) the:n the womans dog started barking so she drops her groceries (-) an(d) the:n after that (-) u:m another car was coming an(d) they didn=t have time to stop so: (-) [sniffing] they hi:t (-) the first car an(d) i was just like thinking this is insa:ne (-) a:nd (-) the ma:n with the ba:ll he um (-) [tongueclicking] decided to help (-) the woman (-) who dropped her groceries which was like really sweet (-) an(d) the:n (-) the (-) two men got out of their cars an(d) they called nine one one an(d) that was it but (-) i just thought it was prety insane [laughing] (-),2,24
